DATAFLOW,LAST UPDATE,freq,unit,icd10,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LI,2022,31.22,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2011,46.54,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2012,50.86,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2013,68.91,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2014,49.17,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2015,43.96,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2016,40.57,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2017,34.35,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2018,32.7,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2019,32.63,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2020,27.31,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2021,25.99,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LT,2022,21.78,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2011,27.1,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2012,15.7,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2013,12.6,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2014,19.35,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2015,16.31,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2016,13.52,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2017,15.35,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2018,15.09,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2019,4.27,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2020,10.64,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2021,8.49,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LU,2022,12.7,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2011,35.21,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2012,39.1,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2013,23.76,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2014,17.53,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2015,29.91,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2016,26.74,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2017,29.13,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2018,26.04,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2019,22.57,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2020,19.55,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2021,16.36,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,LV,2022,18.55,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2011,16.34,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2012,3.29,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2013,19.98,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2014,13.49,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2015,13.7,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2016,10.52,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2017,3.57,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2018,3.59,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2019,3.55,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2020,7.05,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2021,10.42,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,MT,2022,3.29,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2011,15.25,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2012,18.52,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2013,18.73,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2014,20.61,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2015,18.58,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2016,19.12,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2017,18.97,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2018,16.82,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2019,15.24,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2020,16.51,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2021,15.41,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NL,2022,15.17,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2011,17.4,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2012,20.32,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2013,18.87,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2014,15.29,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2015,17.05,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2016,18.98,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2017,20.0,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2018,20.98,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2019,16.53,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2020,14.46,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2021,17.54,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,NO,2022,15.28,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2011,29.6,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2012,30.54,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2013,27.48,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2014,27.67,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2015,24.77,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2016,19.25,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2017,17.71,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2018,18.22,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2019,16.65,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2020,16.11,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2021,16.52,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PL,2022,16.78,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2011,12.86,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2012,11.76,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2013,14.21,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2014,14.76,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2015,13.74,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2016,15.19,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2017,15.62,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2018,11.97,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2019,12.98,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2020,11.01,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2021,10.81,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,PT,2022,12.75,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2011,22.62,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2012,20.3,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2013,20.52,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2014,18.48,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2015,18.44,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2016,16.69,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2017,16.71,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2018,17.34,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2019,12.33,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2020,13.95,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2021,13.34,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RO,2022,15.04,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2011,21.25,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2012,21.86,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2013,22.8,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2014,18.25,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2015,15.18,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2016,16.78,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2017,17.07,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2018,19.65,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2019,17.37,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2020,17.69,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2021,14.71,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,RS,2022,15.23,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2011,18.47,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2012,24.55,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2013,19.84,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2014,17.67,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2015,20.84,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2016,18.76,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2017,14.81,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2018,17.36,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2019,15.52,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2020,17.08,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2021,16.22,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SE,2022,15.11,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2011,26.78,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2012,32.14,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2013,34.07,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2014,32.65,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2015,24.03,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2016,31.0,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2017,34.83,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2018,24.6,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2019,23.46,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2020,16.53,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2021,33.01,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SI,2022,20.42,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2011,20.07,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2012,19.43,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2013,22.96,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2014,18.68,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2015,15.99,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2016,10.11,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2017,11.61,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2018,14.89,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2019,8.58,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2020,8.95,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2021,9.79,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,SK,2022,9.6,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2011,1.89,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2012,3.35,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2013,3.41,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2014,2.61,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2015,2.56,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2016,3.0,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2017,3.88,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2018,4.42,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2019,5.44,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2020,4.69,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2021,5.16,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,TR,2022,5.02,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,UK,2011,11.41,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,UK,2012,11.64,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,UK,2013,12.66,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,UK,2014,11.62,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,UK,2015,11.83,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,UK,2016,11.72,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,UK,2017,12.32,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y50-54,UK,2018,12.93,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2011,39.97,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2012,40.21,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2013,41.2,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2014,50.97,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2015,43.36,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2016,49.36,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2017,46.45,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2018,48.36,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2019,44.66,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2020,41.76,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2021,46.07,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,AT,2022,52.05,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2011,30.29,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2012,32.52,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2013,26.02,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2014,30.06,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2015,23.81,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2016,29.47,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2017,22.47,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2018,25.6,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2019,25.35,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2020,29.08,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2021,28.03,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BE,2022,24.07,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2011,38.95,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2012,46.93,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2013,30.24,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2014,34.08,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2015,37.12,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2016,40.07,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2017,43.4,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2018,28.18,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2019,29.33,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2020,24.74,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2021,28.71,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,BG,2022,25.41,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,CH,2011,33.57,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,CH,2012,28.88,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,CH,2013,35.99,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,CH,2014,31.95,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,CH,2015,33.04,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,CH,2016,23.5,,
ESTAT:TPS00202(1.0),21/03/25 11:00:00,A,RT,X60-X84_Y870,T,Y_GE85,CH,2017,26.12,,
